File Description: RCMIP SSP119 emissions scenario from 1750-2500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Code Source: Extracted using default Python model version of FAIR2.0, available at https://github.com/njleach/
FAIR/tree/47c6eec031d2edcf09424394dbb86581a1b246ba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paper Reference: Leach et al. 2021. ""FaIRv2.0.0: a generalized impulse response model for climate
uncertainty and future scenario exploration,"" Geoscientific Model Development. https://doi.org/10.5194/gmd-14-3007-2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,1.67E-05,4.74E-06,1.06E-06,4.49E-07,3.76E-06,2.48E-06,1.08E-06,0.000119416,-3.424643943,0.00033122,0.001024851,0,8.96E-08,8.12E-05,0.00134714,7.20E-06,0.09323106,0,-0.026628378,7.60E-06,6.35E-05,9.90E-06,0,0.001496549,1.51E-05,5.48E-06,0.025376775,0.01843524,0.00993074,0.001606519,0.000300625,8.60E-05,3.20E-07,0.003875028,8.40E-07,0.000424369,3.31E-05,115.3384701,0.00030527,0.10645176,0.000168339,5.272487596,0.00099408,0.000238693,8.285584209,25.07180765,4.253355416,0.201085189,0.017939109,56.38888996,-2.097085078,0.892648219
2097,1.49E-05,4.23E-06,9.49E-07,3.99E-07,3.37E-06,2.21E-06,9.60E-07,0.000116489,-3.515298741,0.00030994,0.000999811,0,6.72E-08,7.81E-05,0.00128703,8.40E-06,0.09314377,0,-0.026839581,7.70E-06,6.10E-05,9.45E-06,0,0.0014225,1.65E-05,6.37E-06,0.025258144,0.01841798,0.00988428,0.001595201,0.000297435,8.58E-05,2.40E-07,0.003865998,6.30E-07,0.000423972,3.29E-05,114.4341641,0.00027287,0.10385087,0.00016422,5.281036229,0.00096976,0.00023286,7.969528231,24.96211352,2.593605835,-0.225708465,0.007656922,56.35527843,-2.199805717,0.89486949
2098,1.31E-05,3.72E-06,8.37E-07,3.49E-07,2.98E-06,1.94E-06,8.40E-07,0.000113562,-3.605953539,0.00028866,0.000974771,0,4.48E-08,7.49E-05,0.00122692,9.60E-06,0.09305648,0,-0.027050784,7.80E-06,5.85E-05,9.00E-06,0,0.001348451,1.80E-05,7.26E-06,0.025139513,0.01840072,0.00983782,0.001583882,0.000294244,8.56E-05,1.60E-07,0.003856968,4.20E-07,0.000423574,3.26E-05,113.5298581,0.00024047,0.10124998,0.000160101,5.289584862,0.00094544,0.000227027,7.653472254,24.85241939,0.933856254,-0.652502118,-0.002625264,56.3216669,-2.302526356,0.89709076
2099,1.14E-05,3.21E-06,7.25E-07,2.99E-07,2.58E-06,1.67E-06,7.20E-07,0.000110635,-3.696608337,0.00026738,0.000949731,0,2.24E-08,7.17E-05,0.00116681,1.08E-05,0.09296919,0,-0.027261987,7.90E-06,5.61E-05,8.55E-06,0,0.001274402,1.95E-05,8.14E-06,0.025020882,0.01838346,0.00979136,0.001572563,0.000291054,8.54E-05,8.00E-08,0.003847938,2.10E-07,0.000423176,3.24E-05,112.6255521,0.00020807,0.09864909,0.000155982,5.298133495,0.00092112,0.000221195,7.337416276,24.74272526,-0.725893327,-1.079295772,-0.012907451,56.28805537,-2.405246995,0.899312031
2100,9.60E-06,2.70E-06,6.12E-07,2.50E-07,2.19E-06,1.40E-06,6.00E-07,0.000107708,-3.787263135,0.0002461,0.000924691,0,0,6.86E-05,0.0011067,1.20E-05,0.0928819,0,-0.02747319,8.00E-06,5.36E-05,8.10E-06,0,0.001200353,2.09E-05,9.03E-06,0.024902251,0.0183662,0.0097449,0.001561245,0.000287863,8.52E-05,0,0.003838909,0,0.000422778,3.22E-05,111.7212461,0.00017567,0.0960482,0.000151862,5.306682127,0.0008968,0.000215362,7.021360298,24.63303113,-2.385642909,-1.506089426,-0.023189637,56.25444384,-2.507967634,0.901533301
2101,9.54E-06,2.68E-06,6.08E-07,2.48E-07,2.17E-06,1.39E-06,5.96E-07,0.00010699,-3.774276449,0.000244459,0.000918527,0,0,6.81E-05,0.001099322,1.19E-05,0.337276201,0,0.271628589,7.95E-06,5.32E-05,8.05E-06,0,0.00119235,2.08E-05,8.97E-06,0.024736236,0.018243759,0.009679934,0.001550836,0.000285944,8.46E-05,0,0.003813316,0,0.00041996,3.20E-05,111.4227157,0.104561644,4.342647813,0.00015085,5.300322573,0.000890821,0.000213926,9.407221074,37.23801038,345.1809047,58.38504312,2.068194087,63.08081105,12.9085519,0.895523079
2102,9.47E-06,2.66E-06,6.04E-07,2.46E-07,2.16E-06,1.38E-06,5.92E-07,0.000106272,-3.761289762,0.000242819,0.000912362,0,0,6.77E-05,0.001091944,1.18E-05,0.335012603,0,0.269805579,7.89E-06,5.29E-05,7.99E-06,0,0.001184348,2.07E-05,8.91E-06,0.024570221,0.018121317,0.009614968,0.001540428,0.000284025,8.41E-05,0,0.003787723,0,0.000417141,3.17E-05,111.1241853,0.103859888,4.313502525,0.000149838,5.293963019,0.000884843,0.000212491,9.353033416,37.1077777,344.2200934,58.25434944,2.061807056,62.97948816,12.87740329,0.889512857
2103,9.41E-06,2.65E-06,6.00E-07,2.45E-07,2.14E-06,1.37E-06,5.88E-07,0.000105554,-3.748303076,0.000241178,0.000906198,0,0,6.72E-05,0.001084566,1.18E-05,0.332749004,0,0.267982568,7.84E-06,5.25E-05,7.94E-06,0,0.001176345,2.05E-05,8.85E-06,0.024404206,0.017998876,0.009550002,0.00153002,0.000282106,8.35E-05,0,0.00376213,0,0.000414323,3.15E-05,110.8256549,0.103158132,4.284357238,0.000148825,5.287603464,0.000878864,0.000211055,9.298845757,36.97754501,343.2592822,58.12365577,2.055420025,62.87816527,12.84625468,0.883502635
2104,9.34E-06,2.63E-06,5.96E-07,2.43E-07,2.13E-06,1.36E-06,5.84E-07,0.000104836,-3.73531639,0.000239537,0.000900033,0,0,6.67E-05,0.001077188,1.17E-05,0.330485405,0,0.266159557,7.79E-06,5.22E-05,7.88E-06,0,0.001168343,2.04E-05,8.79E-06,0.024238191,0.017876435,0.009485036,0.001519611,0.000280187,8.29E-05,0,0.003736538,0,0.000411504,3.13E-05,110.5271244,0.102456376,4.255211951,0.000147813,5.28124391,0.000872885,0.000209619,9.244658098,36.84731232,342.298471,57.99296209,2.049032995,62.77684239,12.81510607,0.877492413
2105,9.28E-06,2.61E-06,5.92E-07,2.41E-07,2.12E-06,1.35E-06,5.80E-07,0.000104117,-3.722329704,0.000237897,0.000893868,0,0,6.63E-05,0.00106981,1.16E-05,0.328221807,0,0.264336547,7.73E-06,5.18E-05,7.83E-06,0,0.001160341,2.02E-05,8.73E-06,0.024072176,0.017753993,0.00942007,0.001509203,0.000278268,8.24E-05,0,0.003710945,0,0.000408686,3.11E-05,110.228594,0.10175462,4.226066663,0.0001468,5.274884356,0.000866907,0.000208183,9.190470439,36.71707963,341.3376598,57.86226841,2.042645964,62.6755195,12.78395746,0.871482191
2106,9.22E-06,2.59E-06,5.88E-07,2.40E-07,2.10E-06,1.34E-06,5.76E-07,0.000103399,-3.709343018,0.000236256,0.000887704,0,0,6.58E-05,0.001062432,1.15E-05,0.325958208,0,0.262513536,7.68E-06,5.15E-05,7.78E-06,0,0.001152338,2.01E-05,8.67E-06,0.023906161,0.017631552,0.009355104,0.001498795,0.000276349,8.18E-05,0,0.003685352,0,0.000405867,3.09E-05,109.9300636,0.101052864,4.196921376,0.000145788,5.268524801,0.000860928,0.000206748,9.13628278,36.58684694,340.3768486,57.73157474,2.036258933,62.57419661,12.75280885,0.865471969
2107,9.15E-06,2.57E-06,5.84E-07,2.38E-07,2.09E-06,1.33E-06,5.72E-07,0.000102681,-3.696356332,0.000234615,0.000881539,0,0,6.54E-05,0.001055054,1.14E-05,0.323694609,0,0.260690525,7.63E-06,5.11E-05,7.72E-06,0,0.001144336,2.00E-05,8.61E-06,0.023740146,0.017509111,0.009290138,0.001488387,0.00027443,8.12E-05,0,0.00365976,0,0.000403049,3.07E-05,109.6315332,0.100351108,4.167776089,0.000144776,5.262165247,0.000854949,0.000205312,9.082095121,36.45661425,339.4160374,57.60088106,2.029871902,62.47287373,12.72166024,0.859461747
2108,9.09E-06,2.56E-06,5.80E-07,2.36E-07,2.07E-06,1.33E-06,5.68E-07,0.000101963,-3.683369645,0.000232975,0.000875375,0,0,6.49E-05,0.001047676,1.14E-05,0.321431011,0,0.258867515,7.57E-06,5.07E-05,7.67E-06,0,0.001136334,1.98E-05,8.55E-06,0.023574131,0.017386669,0.009225172,0.001477978,0.000272511,8.07E-05,0,0.003634167,0,0.00040023,3.05E-05,109.3330028,0.099649352,4.138630801,0.000143763,5.255805693,0.000848971,0.000203876,9.027907462,36.32638156,338.4552261,57.47018738,2.023484871,62.37155084,12.69051163,0.853451525
2109,9.02E-06,2.54E-06,5.76E-07,2.35E-07,2.06E-06,1.32E-06,5.64E-07,0.000101245,-3.670382959,0.000231334,0.00086921,0,0,6.45E-05,0.001040298,1.13E-05,0.319167412,0,0.257044504,7.52E-06,5.04E-05,7.61E-06,0,0.001128331,1.97E-05,8.49E-06,0.023408116,0.017264228,0.009160206,0.00146757,0.000270591,8.01E-05,0,0.003608574,0,0.000397412,3.02E-05,109.0344724,0.098947596,4.109485514,0.000142751,5.249446138,0.000842992,0.00020244,8.973719804,36.19614887,337.4944149,57.3394937,2.01709784,62.27022795,12.65936302,0.847441303
2110,8.96E-06,2.52E-06,5.71E-07,2.33E-07,2.04E-06,1.31E-06,5.60E-07,0.000100527,-3.657396273,0.000229693,0.000863045,0,0,6.40E-05,0.00103292,1.12E-05,0.316903813,0,0.255221493,7.47E-06,5.00E-05,7.56E-06,0,0.001120329,1.95E-05,8.43E-06,0.023242101,0.017141787,0.00909524,0.001457162,0.000268672,7.95E-05,0,0.003582981,0,0.000394593,3.00E-05,108.735942,0.09824584,4.080340227,0.000141738,5.243086584,0.000837013,0.000201005,8.919532145,36.06591618,336.5336037,57.20880003,2.010710809,62.16890506,12.62821441,0.841431081
2111,8.90E-06,2.50E-06,5.67E-07,2.31E-07,2.03E-06,1.30E-06,5.56E-07,9.98E-05,-3.644409587,0.000228053,0.000856881,0,0,6.35E-05,0.001025542,1.11E-05,0.314640215,0,0.253398483,7.41E-06,4.97E-05,7.51E-06,0,0.001112327,1.94E-05,8.37E-06,0.023076086,0.017019345,0.009030274,0.001446753,0.000266753,7.90E-05,0,0.003557389,0,0.000391775,2.98E-05,108.4374116,0.097544084,4.051194939,0.000140726,5.23672703,0.000831035,0.000199569,8.865344486,35.93568349,335.5727925,57.07810635,2.004323778,62.06758218,12.5970658,0.835420859
2112,8.83E-06,2.48E-06,5.63E-07,2.30E-07,2.01E-06,1.29E-06,5.52E-07,9.91E-05,-3.631422901,0.000226412,0.000850716,0,0,6.31E-05,0.001018164,1.10E-05,0.312376616,0,0.251575472,7.36E-06,4.93E-05,7.45E-06,0,0.001104324,1.93E-05,8.31E-06,0.022910071,0.016896904,0.008965308,0.001436345,0.000264834,7.84E-05,0,0.003531796,0,0.000388956,2.96E-05,108.1388811,0.096842328,4.022049652,0.000139713,5.230367475,0.000825056,0.000198133,8.811156827,35.8054508,334.6119813,56.94741267,1.997936747,61.96625929,12.56591719,0.829410637
2113,8.77E-06,2.47E-06,5.59E-07,2.28E-07,2.00E-06,1.28E-06,5.48E-07,9.84E-05,-3.618436215,0.000224771,0.000844552,0,0,6.26E-05,0.001010786,1.10E-05,0.310113017,0,0.249752461,7.31E-06,4.90E-05,7.40E-06,0,0.001096322,1.91E-05,8.25E-06,0.022744056,0.016774463,0.008900342,0.001425937,0.000262915,7.78E-05,0,0.003506203,0,0.000386137,2.94E-05,107.8403507,0.096140572,3.992904365,0.000138701,5.224007921,0.000819077,0.000196697,8.756969168,35.67521812,333.6511701,56.816719,1.991549717,61.8649364,12.53476858,0.823400415
2114,8.70E-06,2.45E-06,5.55E-07,2.26E-07,1.98E-06,1.27E-06,5.44E-07,9.77E-05,-3.605449528,0.000223131,0.000838387,0,0,6.22E-05,0.001003408,1.09E-05,0.307849419,0,0.247929451,7.25E-06,4.86E-05,7.34E-06,0,0.00108832,1.90E-05,8.19E-06,0.022578041,0.016652021,0.008835376,0.001415528,0.000260996,7.72E-05,0,0.00348061,0,0.000383319,2.92E-05,107.5418203,0.095438816,3.963759077,0.000137689,5.217648366,0.000813099,0.000195262,8.702781509,35.54498543,332.6903588,56.68602532,1.985162686,61.76361352,12.50361997,0.817390193
2115,8.64E-06,2.43E-06,5.51E-07,2.25E-07,1.97E-06,1.26E-06,5.40E-07,9.69E-05,-3.592462842,0.00022149,0.000832222,0,0,6.17E-05,0.00099603,1.08E-05,0.30558582,0,0.24610644,7.20E-06,4.82E-05,7.29E-06,0,0.001080317,1.88E-05,8.13E-06,0.022412026,0.01652958,0.00877041,0.00140512,0.000259077,7.67E-05,0,0.003455018,0,0.0003805,2.90E-05,107.2432899,0.09473706,3.93461379,0.000136676,5.211288812,0.00080712,0.000193826,8.64859385,35.41475274,331.7295476,56.55533164,1.978775655,61.66229063,12.47247136,0.811379971
2116,8.58E-06,2.41E-06,5.47E-07,2.23E-07,1.95E-06,1.25E-06,5.36E-07,9.62E-05,-3.579476156,0.000219849,0.000826058,0,0,6.13E-05,0.000988652,1.07E-05,0.303322221,0,0.244283429,7.15E-06,4.79E-05,7.24E-06,0,0.001072315,1.87E-05,8.07E-06,0.022246011,0.016407139,0.008705444,0.001394712,0.000257158,7.61E-05,0,0.003429425,0,0.000377682,2.87E-05,106.9447595,0.094035304,3.905468503,0.000135664,5.204929258,0.000801141,0.00019239,8.594406192,35.28452005,330.7687364,56.42463796,1.972388624,61.56096774,12.44132275,0.805369749
2117,8.51E-06,2.39E-06,5.43E-07,2.21E-07,1.94E-06,1.24E-06,5.32E-07,9.55E-05,-3.56648947,0.000218209,0.000819893,0,0,6.08E-05,0.000981274,1.06E-05,0.301058623,0,0.242460419,7.09E-06,4.75E-05,7.18E-06,0,0.001064313,1.86E-05,8.01E-06,0.022079996,0.016284697,0.008640478,0.001384304,0.000255239,7.55E-05,0,0.003403832,0,0.000374863,2.85E-05,106.6462291,0.093333548,3.876323215,0.000134651,5.198569703,0.000795163,0.000190954,8.540218533,35.15428736,329.8079252,56.29394429,1.966001593,61.45964485,12.41017414,0.799359527
2118,8.45E-06,2.38E-06,5.39E-07,2.20E-07,1.93E-06,1.23E-06,5.28E-07,9.48E-05,-3.553502784,0.000216568,0.000813729,0,0,6.03E-05,0.000973896,1.06E-05,0.298795024,0,0.240637408,7.04E-06,4.72E-05,7.13E-06,0,0.00105631,1.84E-05,7.95E-06,0.021913981,0.016162256,0.008575512,0.001373895,0.00025332,7.50E-05,0,0.00337824,0,0.000372045,2.83E-05,106.3476987,0.092631792,3.847177928,0.000133639,5.192210149,0.000789184,0.000189519,8.486030874,35.02405467,328.847114,56.16325061,1.959614562,61.35832197,12.37902553,0.793349305
2119,8.38E-06,2.36E-06,5.35E-07,2.18E-07,1.91E-06,1.22E-06,5.24E-07,9.41E-05,-3.540516098,0.000214927,0.000807564,0,0,5.99E-05,0.000966518,1.05E-05,0.296531425,0,0.238814397,6.99E-06,4.68E-05,7.07E-06,0,0.001048308,1.83E-05,7.89E-06,0.021747966,0.016039815,0.008510546,0.001363487,0.000251401,7.44E-05,0,0.003352647,0,0.000369226,2.81E-05,106.0491683,0.091930036,3.818032641,0.000132627,5.185850595,0.000783205,0.000188083,8.431843215,34.89382198,327.8863028,56.03255693,1.953227531,61.25699908,12.34787692,0.787339083
2120,8.32E-06,2.34E-06,5.31E-07,2.16E-07,1.90E-06,1.21E-06,5.20E-07,9.33E-05,-3.527529411,0.000213287,0.000801399,0,0,5.94E-05,0.00095914,1.04E-05,0.294267827,0,0.236991387,6.93E-06,4.65E-05,7.02E-06,0,0.001040306,1.81E-05,7.83E-06,0.021581951,0.015917373,0.00844558,0.001353079,0.000249482,7.38E-05,0,0.003327054,0,0.000366408,2.79E-05,105.7506378,0.09122828,3.788887353,0.000131614,5.17949104,0.000777227,0.000186647,8.377655556,34.76358929,326.9254915,55.90186326,1.9468405,61.15567619,12.31672831,0.781328861
2121,8.26E-06,2.32E-06,5.27E-07,2.15E-07,1.88E-06,1.20E-06,5.16E-07,9.26E-05,-3.514542725,0.000211646,0.000795235,0,0,5.90E-05,0.000951762,1.03E-05,0.292004228,0,0.235168376,6.88E-06,4.61E-05,6.97E-06,0,0.001032303,1.80E-05,7.77E-06,0.021415936,0.015794932,0.008380614,0.00134267,0.000247562,7.33E-05,0,0.003301461,0,0.000363589,2.77E-05,105.4521074,0.090526524,3.759742066,0.000130602,5.173131486,0.000771248,0.000185211,8.323467897,34.6333566,325.9646803,55.77116958,1.940453469,61.05435331,12.2855797,0.775318639
2122,8.19E-06,2.30E-06,5.23E-07,2.13E-07,1.87E-06,1.19E-06,5.12E-07,9.19E-05,-3.501556039,0.000210005,0.00078907,0,0,5.85E-05,0.000944384,1.02E-05,0.289740629,0,0.233345365,6.83E-06,4.57E-05,6.91E-06,0,0.001024301,1.79E-05,7.71E-06,0.021249921,0.015672491,0.008315648,0.001332262,0.000245643,7.27E-05,0,0.003275869,0,0.000360771,2.75E-05,105.153577,0.089824768,3.730596779,0.000129589,5.166771932,0.000765269,0.000183776,8.269280239,34.50312391,325.0038691,55.6404759,1.934066438,60.95303042,12.25443109,0.769308417
2123,8.13E-06,2.29E-06,5.18E-07,2.11E-07,1.85E-06,1.19E-06,5.08E-07,9.12E-05,-3.488569353,0.000208365,0.000782905,0,0,5.81E-05,0.000937006,1.02E-05,0.287477031,0,0.231522355,6.77E-06,4.54E-05,6.86E-06,0,0.001016298,1.77E-05,7.64E-06,0.021083906,0.015550049,0.008250682,0.001321854,0.000243724,7.21E-05,0,0.003250276,0,0.000357952,2.72E-05,104.8550466,0.089123012,3.701451491,0.000128577,5.160412377,0.000759291,0.00018234,8.21509258,34.37289122,324.0430579,55.50978222,1.927679408,60.85170753,12.22328248,0.763298195
2124,8.06E-06,2.27E-06,5.14E-07,2.10E-07,1.84E-06,1.18E-06,5.04E-07,9.05E-05,-3.475582667,0.000206724,0.000776741,0,0,5.76E-05,0.000929628,1.01E-05,0.285213432,0,0.229699344,6.72E-06,4.50E-05,6.80E-06,0,0.001008296,1.76E-05,7.58E-06,0.020917891,0.015427608,0.008185716,0.001311445,0.000241805,7.16E-05,0,0.003224683,0,0.000355134,2.70E-05,104.5565162,0.088421256,3.672306204,0.000127564,5.154052823,0.000753312,0.000180904,8.160904921,34.24265853,323.0822467,55.37908855,1.921292377,60.75038464,12.19213387,0.757287973
2125,8.00E-06,2.25E-06,5.10E-07,2.08E-07,1.82E-06,1.17E-06,5.00E-07,8.98E-05,-3.462595981,0.000205083,0.000770576,0,0,5.71E-05,0.00092225,1.00E-05,0.282949833,0,0.227876333,6.67E-06,4.47E-05,6.75E-06,0,0.001000294,1.74E-05,7.52E-06,0.020751876,0.015305167,0.00812075,0.001301037,0.000239886,7.10E-05,0,0.003199091,0,0.000352315,2.68E-05,104.2579858,0.0877195,3.643160917,0.000126552,5.147693269,0.000747333,0.000179468,8.106717262,34.11242585,322.1214355,55.24839487,1.914905346,60.64906176,12.16098526,0.751277751
2126,7.94E-06,2.23E-06,5.06E-07,2.06E-07,1.81E-06,1.16E-06,4.96E-07,8.90E-05,-3.449609294,0.000203443,0.000764412,0,0,5.67E-05,0.000914872,9.92E-06,0.280686235,0,0.226053323,6.61E-06,4.43E-05,6.70E-06,0,0.000992291,1.73E-05,7.46E-06,0.020585861,0.015182725,0.008055784,0.001290629,0.000237967,7.04E-05,0,0.003173498,0,0.000349497,2.66E-05,103.9594554,0.087017744,3.614015629,0.00012554,5.141333714,0.000741355,0.000178033,8.052529603,33.98219316,321.1606242,55.11770119,1.908518315,60.54773887,12.12983665,0.745267529
2127,7.87E-06,2.21E-06,5.02E-07,2.05E-07,1.79E-06,1.15E-06,4.92E-07,8.83E-05,-3.436622608,0.000201802,0.000758247,0,0,5.62E-05,0.000907494,9.84E-06,0.278422636,0,0.224230312,6.56E-06,4.40E-05,6.64E-06,0,0.000984289,1.72E-05,7.40E-06,0.020419846,0.015060284,0.007990818,0.001280221,0.000236048,6.99E-05,0,0.003147905,0,0.000346678,2.64E-05,103.660925,0.086315988,3.584870342,0.000124527,5.13497416,0.000735376,0.000176597,7.998341944,33.85196047,320.199813,54.98700752,1.902131284,60.44641598,12.09868804,0.739257307
2128,7.81E-06,2.20E-06,4.98E-07,2.03E-07,1.78E-06,1.14E-06,4.88E-07,8.76E-05,-3.423635922,0.000200161,0.000752082,0,0,5.58E-05,0.000900116,9.76E-06,0.276159037,0,0.222407301,6.51E-06,4.36E-05,6.59E-06,0,0.000976287,1.70E-05,7.34E-06,0.020253831,0.014937843,0.007925852,0.001269812,0.000234129,6.93E-05,0,0.003122312,0,0.00034386,2.62E-05,103.3623945,0.085614232,3.555725055,0.000123515,5.128614606,0.000729397,0.000175161,7.944154285,33.72172778,319.2390018,54.85631384,1.895744253,60.3450931,12.06753943,0.733247085
2129,7.74E-06,2.18E-06,4.94E-07,2.01E-07,1.77E-06,1.13E-06,4.84E-07,8.69E-05,-3.410649236,0.000198521,0.000745918,0,0,5.53E-05,0.000892738,9.68E-06,0.273895439,0,0.220584291,6.45E-06,4.32E-05,6.53E-06,0,0.000968284,1.69E-05,7.28E-06,0.020087816,0.014815401,0.007860886,0.001259404,0.00023221,6.87E-05,0,0.00309672,0,0.000341041,2.60E-05,103.0638641,0.084912476,3.526579767,0.000122502,5.122255051,0.000723419,0.000173725,7.889966627,33.59149509,318.2781906,54.72562016,1.889357222,60.24377021,12.03639082,0.727236863
2130,7.68E-06,2.16E-06,4.90E-07,2.00E-07,1.75E-06,1.12E-06,4.80E-07,8.62E-05,-3.39766255,0.00019688,0.000739753,0,0,5.49E-05,0.00088536,9.60E-06,0.27163184,0,0.21876128,6.40E-06,4.29E-05,6.48E-06,0,0.000960282,1.67E-05,7.22E-06,0.019921801,0.01469296,0.00779592,0.001248996,0.000230291,6.82E-05,0,0.003071127,0,0.000338223,2.57E-05,102.7653337,0.08421072,3.49743448,0.00012149,5.115895497,0.00071744,0.00017229,7.835778968,33.4612624,317.3173794,54.59492648,1.882970191,60.14244732,12.00524221,0.721226641
2131,7.62E-06,2.14E-06,4.86E-07,1.98E-07,1.74E-06,1.11E-06,4.76E-07,8.54E-05,-3.384675864,0.000195239,0.000733589,0,0,5.44E-05,0.000877982,9.52E-06,0.269368241,0,0.216938269,6.35E-06,4.25E-05,6.43E-06,0,0.00095228,1.66E-05,7.16E-06,0.019755786,0.014570519,0.007730954,0.001238587,0.000228372,6.76E-05,0,0.003045534,0,0.000335404,2.55E-05,102.4668033,0.083508964,3.468289193,0.000120478,5.109535942,0.000711461,0.000170854,7.781591309,33.33102971,316.3565682,54.46423281,1.87658316,60.04112443,11.9740936,0.715216419
2132,7.55E-06,2.12E-06,4.82E-07,1.96E-07,1.72E-06,1.10E-06,4.72E-07,8.47E-05,-3.371689177,0.000193599,0.000727424,0,0,5.39E-05,0.000870604,9.44E-06,0.267104643,0,0.215115259,6.29E-06,4.22E-05,6.37E-06,0,0.000944277,1.65E-05,7.10E-06,0.019589771,0.014448077,0.007665988,0.001228179,0.000226452,6.70E-05,0,0.003019941,0,0.000332586,2.53E-05,102.1682729,0.082807208,3.439143905,0.000119465,5.103176388,0.000705483,0.000169418,7.72740365,33.20079702,315.3957569,54.33353913,1.87019613,59.93980155,11.94294499,0.709206197
2133,7.49E-06,2.11E-06,4.78E-07,1.95E-07,1.71E-06,1.09E-06,4.68E-07,8.40E-05,-3.358702491,0.000191958,0.000721259,0,0,5.35E-05,0.000863226,9.36E-06,0.264841044,0,0.213292248,6.24E-06,4.18E-05,6.32E-06,0,0.000936275,1.63E-05,7.04E-06,0.019423756,0.014325636,0.007601022,0.001217771,0.000224533,6.65E-05,0,0.002994349,0,0.000329767,2.51E-05,101.8697425,0.082105452,3.409998618,0.000118453,5.096816834,0.000699504,0.000167982,7.673215991,33.07056433,314.4349457,54.20284545,1.863809099,59.83847866,11.91179637,0.703195975
2134,7.42E-06,2.09E-06,4.74E-07,1.93E-07,1.69E-06,1.08E-06,4.64E-07,8.33E-05,-3.345715805,0.000190317,0.000715095,0,0,5.30E-05,0.000855848,9.28E-06,0.262577445,0,0.211469237,6.19E-06,4.15E-05,6.26E-06,0,0.000928273,1.62E-05,6.98E-06,0.019257741,0.014203195,0.007536056,0.001207362,0.000222614,6.59E-05,0,0.002968756,0,0.000326949,2.49E-05,101.5712121,0.081403696,3.380853331,0.00011744,5.090457279,0.000693525,0.000166547,7.619028332,32.94033164,313.4741345,54.07215178,1.857422068,59.73715577,11.88064776,0.697185753
2135,7.36E-06,2.07E-06,4.69E-07,1.91E-07,1.68E-06,1.07E-06,4.60E-07,8.26E-05,-3.332729119,0.000188677,0.00070893,0,0,5.26E-05,0.00084847,9.20E-06,0.260313847,0,0.209646227,6.13E-06,4.11E-05,6.21E-06,0,0.00092027,1.60E-05,6.92E-06,0.019091726,0.014080753,0.00747109,0.001196954,0.000220695,6.53E-05,0,0.002943163,0,0.00032413,2.47E-05,101.2726817,0.08070194,3.351708043,0.000116428,5.084097725,0.000687547,0.000165111,7.564840673,32.81009895,312.5133233,53.9414581,1.851035037,59.63583289,11.84949915,0.691175531
2136,7.30E-06,2.05E-06,4.65E-07,1.90E-07,1.66E-06,1.06E-06,4.56E-07,8.19E-05,-3.319742433,0.000187036,0.000702766,0,0,5.21E-05,0.000841092,9.12E-06,0.258050248,0,0.207823216,6.08E-06,4.07E-05,6.16E-06,0,0.000912268,1.59E-05,6.86E-06,0.018925711,0.013958312,0.007406124,0.001186546,0.000218776,6.48E-05,0,0.002917571,0,0.000321311,2.45E-05,100.9741512,0.080000184,3.322562756,0.000115415,5.077738171,0.000681568,0.000163675,7.510653015,32.67986627,311.5525121,53.81076442,1.844648006,59.53451,11.81835054,0.685165309
2137,7.23E-06,2.03E-06,4.61E-07,1.88E-07,1.65E-06,1.05E-06,4.52E-07,8.11E-05,-3.306755747,0.000185395,0.000696601,0,0,5.17E-05,0.000833714,9.04E-06,0.255786649,0,0.206000205,6.03E-06,4.04E-05,6.10E-06,0,0.000904266,1.58E-05,6.80E-06,0.018759696,0.013835871,0.007341158,0.001176138,0.000216857,6.42E-05,0,0.002891978,0,0.000318493,2.42E-05,100.6756208,0.079298428,3.293417469,0.000114403,5.071378616,0.000675589,0.000162239,7.456465356,32.54963358,310.5917009,53.68007074,1.838260975,59.43318711,11.78720193,0.679155087
2138,7.17E-06,2.02E-06,4.57E-07,1.86E-07,1.63E-06,1.05E-06,4.48E-07,8.04E-05,-3.29376906,0.000183755,0.000690436,0,0,5.12E-05,0.000826336,8.96E-06,0.253523051,0,0.204177195,5.97E-06,4.00E-05,6.05E-06,0,0.000896263,1.56E-05,6.74E-06,0.018593681,0.013713429,0.007276192,0.001165729,0.000214938,6.36E-05,0,0.002866385,0,0.000315674,2.40E-05,100.3770904,0.078596672,3.264272181,0.000113391,5.065019062,0.000669611,0.000160804,7.402277697,32.41940089,309.6308896,53.54937707,1.831873944,59.33186422,11.75605332,0.673144865
